Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,CafÈ Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
7561,Cafe 1 Fast Food,1,30,New Delhi,"A-1, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Fast Food, Street Food",200,Indian Rupees(Rs.),No,No,,,,,1,2.9,2.7,3,3.4,3,12
18387105,Cake Central - Premier Cake Design Studio,1,39,New Delhi,"D  Block, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", -   , -   ,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,,1,,,1,3.3,3.2,3.2,3.9,3.4,13
18451576,Chawla's Tandoori Junction,1,42,New Delhi,"Shop 25,27 & 29, Defence Colony Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,No,,,,,2,2.8,3.4,3.2,3.8,3.3,33
580,Chawnsan Chef,1,47,New Delhi,"108 & 126, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"Mughlai, North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,42%,,,,2,3,3,2.9,4.7,3.4,104
308703,Choco Kraft,1,41,New Delhi,"A-24, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,48%,1,,,1,2.8,2.8,3.3,3.9,3.2,12
60,Colonel's Kababz,1,37,New Delhi,"29, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,No,,,,,2,3.3,3,3.2,3.3,3.2,600
305123,Confectionately Seerat's,1,28,New Delhi,"A 446, Ground Floor, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.58 ,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,,1,,,2,3,2.8,3.1,3.9,3.2,13
18265689,Country Curries,1,26,New Delhi,"136, Defence Colony Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Bengali",700,Indian Rupees(Rs.),No,Yes,40%,,,,2,2.4,2.5,2.6,3.3,2.7,8
199,Domino's Pizza,1,33,New Delhi,"A-1, DDA Shopping Complex, Near Moolchand Flyover, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,,,,,2,2.6,2,2.6,2.8,2.5,78
756,Duggal's Rasoi,1,42,New Delhi,"125, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,,,,,2,3.5,3.4,3.4,3.3,3.4,35
309801,Firefly India,1,46,New Delhi,"2nd Floor, C-180, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,,1,,,2,3,3.1,3.1,4.4,3.4,16
18433907,Fluffles - The Fluffy Waffle Co.,1,35,New Delhi,"Ground Floor, Building 47, Defence Colony Main Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,Desserts,300,Indian Rupees(Rs.),No,Yes,47%,1,,,1,2.6,2.6,2.3,2.5,2.5,7
311511,Giani's,1,37,New Delhi,"Shop 41, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,40%,1,,,1,2.9,2.5,2.5,3.3,2.8,26
308279,Giani,1,45,New Delhi,"MCD Booth, Near Mother Dairy, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,43%,1,,,1,3.2,3,3.2,3.8,3.3,29
7621,Green Chick Chop,1,28,New Delhi,"13-15, Fly Over Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,,,,,1,2.5,2.2,2.2,3.9,2.7,16
306779,Gulshan Fish & Chicken Fry,1,24,New Delhi,"1549, Ground Floor, Gurudwara Road, Kotla Mubarakpur, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.22 , 28.57 ,North Indian,450,Indian Rupees(Rs.),No,No,,,,,1,2.8,3.3,2.8,3.9,3.2,14
312980,Kitchen22,1,24,New Delhi,"Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,Fast Food,500,Indian Rupees(Rs.),No,No,,,,,2,3.2,2.8,2.8,3.6,3.1,9
18222580,La Chocoallure,1,40,New Delhi,"D-23, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.57 ,Desserts,250,Indian Rupees(Rs.),No,No,,1,,,1,2.8,2.6,2.6,3.6,2.9,7
2878,Little Dragon,1,31,New Delhi,"Main Market, Near Mother Dairy, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,,,,,1,3,2.6,2.8,3.2,2.9,102
8902,Maddi Sweet Centre,1,38,New Delhi,"150/8, Sukhdev Market, Kotla Mubarakpur, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,,,,,1,3.1,2.9,2.9,3.9,3.2,22
18374707,Man Vs Food The Kitchen,1,39,New Delhi,"Shop 125, Defence Colony Flyover Complex, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,42%,,,,2,3.1,3.1,2.8,3.4,3.1,9
678,MB's,1,28,New Delhi,"37, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,"Continental, Chinese, North Indian",1600,Indian Rupees(Rs.),Yes,No,,,,,3,2.7,2.6,2.9,4.2,3.1,128
3568,Moet's Sizzlers,1,44,New Delhi,"27, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.23 , 28.57 ,Continental,1600,Indian Rupees(Rs.),No,No,,,,,3,3,3,2.7,3.3,3,496
18354969,Oberoi's,1,30,New Delhi,"85, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,,,,,1,3.1,2.7,3.3,3.7,3.2,8
313242,Punjabee's Darbar,1,47,New Delhi,"150, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,43%,,,,2,3.4,2.8,3.2,3.8,3.3,19
309838,Qureshi's Kabab Corner,1,32,New Delhi,"82, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,,,,,2,3.3,3.4,3,3.9,3.4,35
437,Saleem's Restaurant,1,45,New Delhi,"39, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,44%,,,,2,2.8,3.3,3.2,3.5,3.2,53
18303851,Suri Saab Restaurant,1,30,New Delhi,"159, Defence Colony Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi", 77.24 , 28.58 ,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,Yes,38%,,,,2,3.1,3,2.9,3,3,39
